residual	ratio	ratio_se	lwr	upr
0.0095	2.23485049283015	0.063924571109677	0.5	4.79183333721723
0.0096	2.23493837960957	0.0639110324189473	0.5	4.79137967636746
0.0097	2.23502626638898	0.0638974946344013	0.5	4.79092605176503
0.0098	2.23511415316839	0.0638839577566151	0.5	4.79047246343299
0.0099	2.2352020399478	0.0638704217861653	0.5	4.79001891139441
0.01	2.23528992672721	0.063856886723629	0.5	4.78956539567237
0.0101	2.23537781350662	0.0638433525695834	0.5	4.78911191628996
0.0102	2.23546570028603	0.0638298193246065	0.5	4.7886584732703
0.0103	2.23555358706544	0.0638162869892768	0.5	4.78820506663652
0.0104	2.23564147384486	0.0638027555641728	0.5	4.78775169641177
0.0105	2.23572936062427	0.0637892250498741	0.5	4.78729836261923
0.0106	2.23581724740368	0.0637756954469601	0.5	4.78684506528208
0.0107	2.23590513418309	0.0637621667560111	0.5	4.78639180442353
0.0108	2.2359930209625	0.0637486389776076	0.5	4.78593858006681
0.0109	2.23608090774191	0.0637351121123309	0.5	4.78548539223515
0.011	2.23616879452132	0.0637215861607623	0.5	4.78503224095182
0.0111	2.23625668130074	0.0637080611234838	0.5	4.78457912624009
0.0112	2.23634456808015	0.0636945370010779	0.5	4.78412604812326
0.0113	2.23643245485956	0.0636810137941275	0.5	4.78367300662466
0.0114	2.23652034163897	0.0636674915032158	0.5	4.7832200017676
0.0115	2.23660822841838	0.0636539701289267	0.5	4.78276703357545
0.0116	2.23669611519779	0.0636404496718445	0.5	4.78231410207157
0.0117	2.2367840019772	0.0636269301325538	0.5	4.78186120727935
0.0118	2.23687188875661	0.0636134115116398	0.5	4.7814083492222
0.0119	2.23695977553602	0.0635998938096881	0.5	4.78095552792355
0.012	2.23704766231544	0.0635863770272848	0.5	4.78050274340683
0.0121	2.23713554909485	0.0635728611650165	0.5	4.78004999569551
0.0122	2.23722343587426	0.0635593462234701	0.5	4.77959728481306
0.0123	2.23731132265367	0.0635458322032331	0.5	4.779144610783
0.0124	2.23739920943308	0.0635323191048935	0.5	4.77869197362882
0.0125	2.23748709621249	0.0635188069290395	0.5	4.77823937337407
0.0126	2.2375749829919	0.0635052956762601	0.5	4.77778681004231
0.0127	2.23766286977132	0.0634917853471446	0.5	4.7773342836571
0.0128	2.23775075655073	0.0634782759422826	0.5	4.77688179424203
0.0129	2.23783864333014	0.0634647674622644	0.5	4.77642934182072
0.013	2.23792653010955	0.0634512599076808	0.5	4.77597692641678
0.0131	2.23801441688896	0.0634377532791228	0.5	4.77552454805387
0.0132	2.23810230366837	0.0634242475771821	0.5	4.77507220675566
0.0133	2.23819019044778	0.0634107428024507	0.5	4.77461990254581
0.0134	2.2382780772272	0.0633972389555212	0.5	4.77416763544804
0.0135	2.23836596400661	0.0633837360369866	0.5	4.77371540548607
0.0136	2.23845385078602	0.0633702340474403	0.5	4.77326321268363
0.0137	2.23854173756543	0.0633567329874763	0.5	4.77281105706448
0.0138	2.23862962434484	0.063343232857689	0.5	4.7723589386524
0.0139	2.23871751112425	0.0633297336586732	0.5	4.77190685747118
0.014	2.23880539790366	0.0633162353910243	0.5	4.77145481354463
0.0141	2.23889328468307	0.0633027380553381	0.5	4.7710028068966
0.0142	2.23898117146248	0.0632892416522107	0.5	4.77055083755091
0.0143	2.2390690582419	0.0632757461822391	0.5	4.77009890553146
0.0144	2.23915694502131	0.0632622516460203	0.5	4.76964701086212
0.0145	2.23924483180072	0.063248758044152	0.5	4.7691951535668
0.0146	2.23933271858013	0.0632352653772323	0.5	4.76874333366942
0.0147	2.23942060535954	0.06322177364586	0.5	4.76829155119394
0.0148	2.23950849213895	0.0632082828506339	0.5	4.76783980616431
0.0149	2.23959637891836	0.0631947929921538	0.5	4.76738809860451
0.015	2.23968426569777	0.0631813040710195	0.5	4.76693642853856
0.0151	2.23977215247719	0.0631678160878316	0.5	4.76648479599045
0.0152	2.2398600392566	0.0631543290431911	0.5	4.76603320098424
0.0153	2.23994792603601	0.0631408429376993	0.5	4.76558164354398
0.0154	2.24003581281542	0.0631273577719582	0.5	4.76513012369375
0.0155	2.24012369959483	0.0631138735465702	0.5	4.76467864145764
0.0156	2.24021158637424	0.063100390262138	0.5	4.76422719685976
0.0157	2.24029947315365	0.063086907919265	0.5	4.76377578992425
0.0158	2.24038735993306	0.063073426518555	0.5	4.76332442067527
0.0159	2.24047524671248	0.0630599460606123	0.5	4.76287308913697
0.016	2.24056313349189	0.0630464665460416	0.5	4.76242179533355
0.0161	2.2406510202713	0.0630329879754481	0.5	4.76197053928922
0.0162	2.24073890705071	0.0630195103494376	0.5	4.76151932102821
0.0163	2.24082679383012	0.0630060336686161	0.5	4.76106814057476
0.0164	2.24091468060953	0.0629925579335903	0.5	4.76061699795314
0.0165	2.24100256738894	0.0629790831449674	0.5	4.76016589318764
0.0166	2.24109045416836	0.0629656093033549	0.5	4.75971482630255
0.0167	2.24117834094777	0.0629521364093609	0.5	4.7592637973222
0.0168	2.24126622772718	0.062938664463594	0.5	4.75881280627094
0.0169	2.24135411450659	0.0629251934666632	0.5	4.75836185317312
0.017	2.241442001286	0.062911723419178	0.5	4.75791093805312
0.0171	2.24152988806541	0.0628982543217484	0.5	4.75746006093535
0.0172	2.24161777484482	0.0628847861749849	0.5	4.75700922184422
0.0173	2.24170566162423	0.0628713189794984	0.5	4.75655842080417
0.0174	2.24179354840365	0.0628578527359003	0.5	4.75610765783966
0.0175	2.24188143518306	0.0628443874448026	0.5	4.75565693297516
0.0176	2.24196932196247	0.0628309231068176	0.5	4.75520624623517
0.0177	2.24205720874188	0.0628174597225583	0.5	4.75475559764421
0.0178	2.24214509552129	0.0628039972926379	0.5	4.75430498722681
0.0179	2.2422329823007	0.0627905358176703	0.5	4.75385441500752
0.018	2.24232086908011	0.0627770752982699	0.5	4.75340388101091
0.0181	2.24240875585952	0.0627636157350514	0.5	4.75295338526158
0.0182	2.24249664263894	0.0627501571286301	0.5	4.75250292778414
0.0183	2.24258452941835	0.0627366994796218	0.5	4.75205250860322
0.0184	2.24267241619776	0.0627232427886427	0.5	4.75160212774347
0.0185	2.24276030297717	0.0627097870563097	0.5	4.75115178522956
0.0186	2.24284818975658	0.0626963322832398	0.5	4.75070148108617
0.0187	2.24293607653599	0.0626828784700509	0.5	4.75025121533803
0.0188	2.2430239633154	0.0626694256173611	0.5	4.74980098800985
0.0189	2.24311185009481	0.0626559737257891	0.5	4.74935079912638
0.019	2.24319973687423	0.0626425227959541	0.5	4.74890064871239
0.0191	2.24328762365364	0.0626290728284758	0.5	4.74845053679267
0.0192	2.24337551043305	0.0626156238239742	0.5	4.74800046339202
0.0193	2.24346339721246	0.0626021757830701	0.5	4.74755042853526
0.0194	2.24355128399187	0.0625887287063845	0.5	4.74710043224725
0.0195	2.24363917077128	0.0625752825945391	0.5	4.74665047455285
0.0196	2.24372705755069	0.062561837448156	0.5	4.74620055547693
0.0197	2.2438149443301	0.0625483932678578	0.5	4.74575067504442
0.0198	2.24390283110952	0.0625349500542675	0.5	4.74530083328021
0.0199	2.24399071788893	0.0625215078080087	0.5	4.74485103020928
0.02	2.24407860466834	0.0625080665297056	0.5	4.74440126585656
0.0201	2.24416649144775	0.0624946262199826	0.5	4.74395154024706
0.0202	2.24425437822716	0.0624811868794649	0.5	4.74350185340576
0.0203	2.24434226500657	0.0624677485087779	0.5	4.74305220535769
0.0204	2.24443015178598	0.0624543111085477	0.5	4.74260259612789
0.0205	2.24451803856539	0.0624408746794009	0.5	4.74215302574143
0.0206	2.24460592534481	0.0624274392219644	0.5	4.74170349422338
0.0207	2.24469381212422	0.0624140047368658	0.5	4.74125400159885
0.0208	2.24478169890363	0.0624005712247331	0.5	4.74080454789295
0.0209	2.24486958568304	0.0623871386861949	0.5	4.74035513313083
0.021	2.24495747246245	0.06237370712188	0.5	4.73990575733765
0.0211	2.24504535924186	0.0623602765324181	0.5	4.73945642053858
0.0212	2.24513324602127	0.0623468469184391	0.5	4.73900712275884
0.0213	2.24522113280069	0.0623334182805735	0.5	4.73855786402362
0.0214	2.2453090195801	0.0623199906194523	0.5	4.73810864435819
0.0215	2.24539690635951	0.0623065639357071	0.5	4.73765946378779
0.0216	2.24548479313892	0.0622931382299697	0.5	4.73721032233771
0.0217	2.24557267991833	0.0622797135028728	0.5	4.73676122003324
0.0218	2.24566056669774	0.0622662897550492	0.5	4.73631215689971
0.0219	2.24574845347715	0.0622528669871325	0.5	4.73586313296245
0.022	2.24583634025656	0.0622394451997567	0.5	4.73541414824683
0.0221	2.24592422703598	0.0622260243935562	0.5	4.73496520277822
0.0222	2.24601211381539	0.0622126045691661	0.5	4.73451629658203
0.0223	2.2461000005948	0.0621991857272218	0.5	4.73406742968367
0.0224	2.24618788737421	0.0621857678683593	0.5	4.73361860210858
0.0225	2.24627577415362	0.0621723509932152	0.5	4.73316981388223
0.0226	2.24636366093303	0.0621589351024264	0.5	4.73272106503009
0.0227	2.24645154771244	0.0621455201966305	0.5	4.73227235557766
0.0228	2.24653943449185	0.0621321062764654	0.5	4.73182368555047
0.0229	2.24662732127127	0.0621186933425696	0.5	4.73137505497405
0.023	2.24671520805068	0.0621052813955823	0.5	4.73092646387397
0.0231	2.24680309483009	0.0620918704361428	0.5	4.7304779122758
0.0232	2.2468909816095	0.0620784604648912	0.5	4.73002940020515
0.0233	2.24697886838891	0.0620650514824681	0.5	4.72958092768764
0.0234	2.24706675516832	0.0620516434895145	0.5	4.7291324947489
0.0235	2.24715464194773	0.0620382364866719	0.5	4.72868410141461
0.0236	2.24724252872714	0.0620248304745825	0.5	4.72823574771044
0.0237	2.24733041550656	0.0620114254538886	0.5	4.7277874336621
0.0238	2.24741830228597	0.0619980214252336	0.5	4.72733915929531
0.0239	2.24750618906538	0.0619846183892608	0.5	4.72689092463581
0.024	2.24759407584479	0.0619712163466144	0.5	4.72644272970936
0.0241	2.2476819626242	0.061957815297939	0.5	4.72599457454176
0.0242	2.24776984940361	0.0619444152438796	0.5	4.7255464591588
0.0243	2.24785773618302	0.061931016185082	0.5	4.7250983835863
0.0244	2.24794562296243	0.0619176181221923	0.5	4.72465034785013
0.0245	2.24803350974185	0.061904221055857	0.5	4.72420235197612
0.0246	2.24812139652126	0.0618908249867233	0.5	4.72375439599019
0.0247	2.24820928330067	0.061877429915439	0.5	4.72330647991823
0.0248	2.24829717008008	0.0618640358426521	0.5	4.72285860378616
0.0249	2.24838505685949	0.0618506427690113	0.5	4.72241076761994
0.025	2.2484729436389	0.0618372506951659	0.5	4.72196297144554
0.0251	2.24856083041831	0.0618238596217656	0.5	4.72151521528894
0.0252	2.24864871719772	0.0618104695494607	0.5	4.72106749917615
0.0253	2.24873660397714	0.0617970804789017	0.5	4.72061982313321
0.0254	2.24882449075655	0.0617836924107401	0.5	4.72017218718615
0.0255	2.24891237753596	0.0617703053456276	0.5	4.71972459136106
0.0256	2.24900026431537	0.0617569192842165	0.5	4.71927703568403
0.0257	2.24908815109478	0.0617435342271595	0.5	4.71882952018116
0.0258	2.24917603787419	0.0617301501751101	0.5	4.7183820448786
0.0259	2.2492639246536	0.0617167671287221	0.5	4.71793460980249
0.026	2.24935181143302	0.0617033850886498	0.5	4.71748721497901
0.0261	2.24943969821243	0.0616900040555481	0.5	4.71703986043435
0.0262	2.24952758499184	0.0616766240300724	0.5	4.71659254619474
0.0263	2.24961547177125	0.0616632450128787	0.5	4.7161452722864
0.0264	2.24970335855066	0.0616498670046234	0.5	4.71569803873559
0.0265	2.24979124533007	0.0616364900059633	0.5	4.7152508455686
0.0266	2.24987913210948	0.0616231140175562	0.5	4.71480369281173
0.0267	2.24996701888889	0.0616097390400598	0.5	4.71435658049129
0.0268	2.25005490566831	0.0615963650741328	0.5	4.71390950863362
0.0269	2.25014279244772	0.0615829921204342	0.5	4.71346247726508
0.027	2.25023067922713	0.0615696201796235	0.5	4.71301548641207
0.0271	2.25031856600654	0.0615562492523609	0.5	4.71256853610098
0.0272	2.25040645278595	0.061542879339307	0.5	4.71212162635823
0.0273	2.25049433956536	0.0615295104411229	0.5	4.71167475721028
0.0274	2.25058222634477	0.0615161425584703	0.5	4.71122792868358
0.0275	2.25067011312418	0.0615027756920113	0.5	4.71078114080464
0.0276	2.2507579999036	0.0614894098424088	0.5	4.71033439359995
0.0277	2.25084588668301	0.0614760450103258	0.5	4.70988768709604
0.0278	2.25093377346242	0.0614626811964263	0.5	4.70944102131947
0.0279	2.25102166024183	0.0614493184013744	0.5	4.70899439629681
0.028	2.25110954702124	0.0614359566258351	0.5	4.70854781205464
0.0281	2.25119743380065	0.0614225958704736	0.5	4.7081012686196
0.0282	2.25128532058006	0.0614092361359558	0.5	4.7076547660183
0.0283	2.25137320735948	0.0613958774229482	0.5	4.7072083042774
0.0284	2.25146109413889	0.0613825197321177	0.5	4.70676188342359
0.0285	2.2515489809183	0.0613691630641317	0.5	4.70631550348357
0.0286	2.25163686769771	0.0613558074196583	0.5	4.70586916448404
0.0287	2.25172475447712	0.0613424527993659	0.5	4.70542286645176
0.0288	2.25181264125653	0.0613290992039237	0.5	4.70497660941348
0.0289	2.25190052803594	0.0613157466340011	0.5	4.70453039339599
0.029	2.25198841481535	0.0613023950902684	0.5	4.70408421842609
0.0291	2.25207630159476	0.0612890445733962	0.5	4.70363808453061
0.0292	2.25216418837418	0.0612756950840556	0.5	4.7031919917364
0.0293	2.25225207515359	0.0612623466229184	0.5	4.70274594007032
0.0294	2.252339961933	0.0612489991906569	0.5	4.70229992955927
0.0295	2.25242784871241	0.0612356527879438	0.5	4.70185396023016
0.0296	2.25251573549182	0.0612223074154524	0.5	4.70140803210992
0.0297	2.25260362227123	0.0612089630738567	0.5	4.7009621452255
0.0298	2.25269150905064	0.0611956197638309	0.5	4.70051629960388
0.0299	2.25277939583006	0.0611822774860501	0.5	4.70007049527206
0.03	2.25286728260947	0.0611689362411897	0.5	4.69962473225705
0.0301	2.25295516938888	0.0611555960299256	0.5	4.6991790105859
0.0302	2.25304305616829	0.0611422568529345	0.5	4.69873333028567
0.0303	2.2531309429477	0.0611289187108934	0.5	4.69828769138344
0.0304	2.25321882972711	0.06111558160448	0.5	4.69784209390631
0.0305	2.25330671650652	0.0611022455343723	0.5	4.69739653788141
0.0306	2.25339460328593	0.0610889105012491	0.5	4.6969510233359
0.0307	2.25348249006534	0.0610755765057896	0.5	4.69650555029693
0.0308	2.25357037684476	0.0610622435486736	0.5	4.6960601187917
0.0309	2.25365826362417	0.0610489116305814	0.5	4.69561472884742
0.031	2.25374615040358	0.0610355807521939	0.5	4.69516938049133
0.0311	2.25383403718299	0.0610222509141924	0.5	4.69472407375069
0.0312	2.2539219239624	0.0610089221172589	0.5	4.69427880865276
0.0313	2.25400981074181	0.060995594362076	0.5	4.69383358522485
0.0314	2.25409769752122	0.0609822676493265	0.5	4.69338840349428
0.0315	2.25418558430064	0.0609689419796942	0.5	4.6929432634884
0.0316	2.25427347108005	0.060955617353863	0.5	4.69249816523457
0.0317	2.25436135785946	0.0609422937725177	0.5	4.69205310876017
0.0318	2.25444924463887	0.0609289712363435	0.5	4.69160809409261
0.0319	2.25453713141828	0.0609156497460261	0.5	4.69116312125932
0.032	2.25462501819769	0.0609023293022518	0.5	4.69071819028776
0.0321	2.2547129049771	0.0608890099057075	0.5	4.6902733012054
0.0322	2.25480079175651	0.0608756915570805	0.5	4.68982845403974
0.0323	2.25488867853593	0.0608623742570589	0.5	4.68938364881828
0.0324	2.25497656531534	0.060849058006331	0.5	4.68893888556858
0.0325	2.25506445209475	0.0608357428055859	0.5	4.68849416431818
0.0326	2.25515233887416	0.0608224286555132	0.5	4.68804948509469
0.0327	2.25524022565357	0.0608091155568031	0.5	4.68760484792569
0.0328	2.25532811243298	0.0607958035101462	0.5	4.68716025283883
0.0329	2.25541599921239	0.0607824925162337	0.5	4.68671569986174
0.033	2.2555038859918	0.0607691825757575	0.5	4.6862711890221
0.0331	2.25559177277122	0.0607558736894098	0.5	4.68582672034761
0.0332	2.25567965955063	0.0607425658578837	0.5	4.68538229386597
0.0333	2.25576754633004	0.0607292590818724	0.5	4.68493790960493
0.0334	2.25585543310945	0.06071595336207	0.5	4.68449356759225
0.0335	2.25594331988886	0.060702648699171	0.5	4.6840492678557
0.0336	2.25603120666827	0.0606893450938706	0.5	4.6836050104231
0.0337	2.25611909344768	0.0606760425468645	0.5	4.68316079532226
0.0338	2.25620698022709	0.0606627410588487	0.5	4.68271662258104
0.0339	2.25629486700651	0.0606494406305201	0.5	4.68227249222731
0.034	2.25638275378592	0.060636141262576	0.5	4.68182840428896
0.0341	2.25647064056533	0.0606228429557142	0.5	4.6813843587939
0.0342	2.25655852734474	0.0606095457106333	0.5	4.68094035577007
0.0343	2.25664641412415	0.0605962495280322	0.5	4.68049639524544
0.0344	2.25673430090356	0.0605829544086105	0.5	4.68005247724798
0.0345	2.25682218768297	0.0605696603530681	0.5	4.6796086018057
0.0346	2.25691007446239	0.060556367362106	0.5	4.67916476894662
0.0347	2.2569979612418	0.0605430754364251	0.5	4.6787209786988
0.0348	2.25708584802121	0.0605297845767275	0.5	4.67827723109031
0.0349	2.25717373480062	0.0605164947837153	0.5	4.67783352614923
0.035	2.25726162158003	0.0605032060580915	0.5	4.67738986390369
0.0351	2.25734950835944	0.0604899184005595	0.5	4.67694624438182
0.0352	2.25743739513885	0.0604766318118234	0.5	4.67650266761179
0.0353	2.25752528191826	0.0604633462925879	0.5	4.67605913362178
0.0354	2.25761316869767	0.0604500618435579	0.5	4.67561564243999
0.0355	2.25770105547709	0.0604367784654393	0.5	4.67517219409466
0.0356	2.2577889422565	0.0604234961589383	0.5	4.67472878861403
0.0357	2.25787682903591	0.0604102149247618	0.5	4.67428542602638
0.0358	2.25796471581532	0.0603969347636172	0.5	4.67384210636001
0.0359	2.25805260259473	0.0603836556762125	0.5	4.67339882964323
0.036	2.25814048937414	0.0603703776632561	0.5	4.67295559590439
0.0361	2.25822837615355	0.0603571007254573	0.5	4.67251240517184
0.0362	2.25831626293297	0.0603438248635256	0.5	4.67206925747399
0.0363	2.25840414971238	0.0603305500781714	0.5	4.67162615283923
0.0364	2.25849203649179	0.0603172763701053	0.5	4.671183091296
0.0365	2.2585799232712	0.0603040037400389	0.5	4.67074007287276
0.0366	2.25866781005061	0.0602907321886841	0.5	4.67029709759797
0.0367	2.25875569683002	0.0602774617167533	0.5	4.66985416550015
0.0368	2.25884358360943	0.0602641923249596	0.5	4.66941127660782
0.0369	2.25893147038884	0.0602509240140168	0.5	4.66896843094951
0.037	2.25901935716826	0.0602376567846389	0.5	4.66852562855381
0.0371	2.25910724394767	0.0602243906375409	0.5	4.6680828694493
0.0372	2.25919513072708	0.0602111255734381	0.5	4.6676401536646
0.0373	2.25928301750649	0.0601978615930464	0.5	4.66719748122835
0.0374	2.2593709042859	0.0601845986970824	0.5	4.6667548521692
0.0375	2.25945879106531	0.060171336886263	0.5	4.66631226651583
0.0376	2.25954667784472	0.0601580761613061	0.5	4.66586972429697
0.0377	2.25963456462413	0.0601448165229298	0.5	4.66542722554133
0.0378	2.25972245140355	0.0601315579718529	0.5	4.66498477027766
0.0379	2.25981033818296	0.0601183005087947	0.5	4.66454235853475
0.038	2.25989822496237	0.0601050441344754	0.5	4.66409999034138
0.0381	2.25998611174178	0.0600917888496153	0.5	4.66365766572639
0.0382	2.26007399852119	0.0600785346549357	0.5	4.66321538471862
0.0383	2.2601618853006	0.0600652815511581	0.5	4.66277314734693
0.0384	2.26024977208001	0.0600520295390049	0.5	4.66233095364021
0.0385	2.26033765885942	0.0600387786191989	0.5	4.66188880362738
0.0386	2.26042554563884	0.0600255287924636	0.5	4.66144669733738
0.0387	2.26051343241825	0.0600122800595228	0.5	4.66100463479916
0.0388	2.26060131919766	0.0599990324211013	0.5	4.66056261604171
0.0389	2.26068920597707	0.0599857858779241	0.5	4.66012064109404
0.039	2.26077709275648	0.0599725404307171	0.5	4.65967870998517
0.0391	2.26086497953589	0.0599592960802065	0.5	4.65923682274415
0.0392	2.2609528663153	0.0599460528271192	0.5	4.65879497940007
0.0393	2.26104075309472	0.0599328106721828	0.5	4.65835317998203
0.0394	2.26112863987413	0.0599195696161252	0.5	4.65791142451913
0.0395	2.26121652665354	0.0599063296596753	0.5	4.65746971304055
0.0396	2.26130441343295	0.0598930908035621	0.5	4.65702804557543
0.0397	2.26139230021236	0.0598798530485155	0.5	4.65658642215298
0.0398	2.26148018699177	0.0598666163952659	0.5	4.65614484280241
0.0399	2.26156807377118	0.0598533808445443	0.5	4.65570330755296
0.04	2.26165596055059	0.0598401463970824	0.5	4.65526181643389
0.0401	2.26174384733	0.0598269130536122	0.5	4.65482036947449
0.0402	2.26183173410942	0.0598136808148664	0.5	4.65437896670407
0.0403	2.26191962088883	0.0598004496815785	0.5	4.65393760815197
0.0404	2.26200750766824	0.0597872196544824	0.5	4.65349629384754
0.0405	2.26209539444765	0.0597739907343126	0.5	4.65305502382015
0.0406	2.26218328122706	0.0597607629218041	0.5	4.65261379809923
0.0407	2.26227116800647	0.0597475362176927	0.5	4.65217261671418
0.0408	2.26235905478588	0.0597343106227147	0.5	4.65173147969447
0.0409	2.2624469415653	0.0597210861376069	0.5	4.65129038706957
0.041	2.26253482834471	0.0597078627631068	0.5	4.65084933886898
0.0411	2.26262271512412	0.0596946404999524	0.5	4.65040833512221
0.0412	2.26271060190353	0.0596814193488824	0.5	4.64996737585883
