residual	ratio	lwr	upr
0.0044	4.25432799313447	1	6185.22758701757
0.0045	4.25432746035916	1	6174.77276400063
0.0046	4.25432692758391	1	6164.33569611241
0.0047	4.25432639480871	1	6153.91635311563
0.0048	4.25432586203361	1	6143.51470482863
0.0049	4.25432532925855	1	6133.13072111818
0.005	4.25432479648357	1	6122.76437190453
0.0051	4.25432426370865	1	6112.41562715614
0.0052	4.2543237309338	1	6102.08445689626
0.0053	4.25432319815901	1	6091.77083119701
0.0054	4.2543226653843	1	6081.47472018308
0.0055	4.25432213260964	1	6071.19609402922
0.0056	4.25432159983506	1	6060.93492296076
0.0057	4.25432106706053	1	6050.69117725389
0.0058	4.25432053428607	1	6040.46482723713
0.0059	4.2543200015117	1	6030.25584328761
0.006	4.25431946873738	1	6020.06419583409
0.0061	4.25431893596315	1	6009.88985535499
0.0062	4.25431840318894	1	5999.7327923796
0.0063	4.25431787041483	1	5989.59297748793
0.0064	4.25431733764078	1	5979.47038130919
0.0065	4.25431680486679	1	5969.36497452408
0.0066	4.25431627209287	1	5959.27672786143
0.0067	4.25431573931904	1	5949.20561210186
0.0068	4.25431520654524	1	5939.15159807404
0.0069	4.25431467377152	1	5929.11465665818
0.007	4.25431414099788	1	5919.0947587831
0.0071	4.25431360822429	1	5909.09187542764
0.0072	4.25431307545077	1	5899.10597761892
0.0073	4.25431254267733	1	5889.13703643688
0.0074	4.25431200990394	1	5879.18502300599
0.0075	4.25431147713062	1	5869.24990850385
0.0076	4.25431094435737	1	5859.33166415526
0.0077	4.25431041158419	1	5849.4302612353
0.0078	4.25430987881107	1	5839.54567106698
0.0079	4.25430934603803	1	5829.67786502299
0.008	4.25430881326504	1	5819.82681452449
0.0081	4.25430828049213	1	5809.99249104069
0.0082	4.25430774771927	1	5800.17486609144
0.0083	4.2543072149465	1	5790.37391124316
0.0084	4.25430668217377	1	5780.58959811187
0.0085	4.25430614940112	1	5770.82189836216
0.0086	4.25430561662853	1	5761.07078370577
0.0087	4.25430508385603	1	5751.33622590412
0.0088	4.25430455108359	1	5741.61819676601
0.0089	4.2543040183112	1	5731.91666814827
0.009	4.25430348553887	1	5722.23161195551
0.0091	4.25430295276662	1	5712.56300014196
0.0092	4.25430241999445	1	5702.91080470711
0.0093	4.25430188722233	1	5693.27499770007
0.0094	4.25430135445029	1	5683.65555121755
0.0095	4.2543008216783	1	5674.05243740288
0.0096	4.25430028890637	1	5664.4656284477
0.0097	4.25429975613453	1	5654.8950965901
0.0098	4.25429922336275	1	5645.34081411815
0.0099	4.25429869059104	1	5635.80275336314
0.01	4.25429815781939	1	5626.28088670684
0.0101	4.2542976250478	1	5616.77518657625
0.0102	4.25429709227629	1	5607.28562544702
0.0103	4.25429655950485	1	5597.81217584101
0.0104	4.25429602673346	1	5588.35481032612
0.0105	4.25429549396213	1	5578.91350151813
0.0106	4.25429496119089	1	5569.48822207921
0.0107	4.25429442841972	1	5560.07894471825
0.0108	4.2542938956486	1	5550.68564219002
0.0109	4.25429336287755	1	5541.30828729683
0.011	4.25429283010657	1	5531.94685288689
0.0111	4.25429229733565	1	5522.60131185416
0.0112	4.25429176456481	1	5513.27163714007
0.0113	4.25429123179402	1	5503.95780173158
0.0114	4.25429069902332	1	5494.659778661
0.0115	4.25429016625266	1	5485.37754100772
0.0116	4.25428963348208	1	5476.11106189645
0.0117	4.25428910071157	1	5466.86031449857
0.0118	4.25428856794112	1	5457.62527202999
0.0119	4.25428803517073	1	5448.40590775283
0.012	4.25428750240042	1	5439.20219497588
0.0121	4.25428696963018	1	5430.01410705072
0.0122	4.25428643686	1	5420.84161737812
0.0123	4.25428590408988	1	5411.68469940069
0.0124	4.25428537131983	1	5402.54332660924
0.0125	4.25428483854985	1	5393.41747253701
0.0126	4.25428430577994	1	5384.30711076516
0.0127	4.25428377301009	1	5375.21221491783
0.0128	4.25428324024031	1	5366.13275866542
0.0129	4.25428270747059	1	5357.06871572267
0.013	4.25428217470094	1	5348.02005984864
0.0131	4.25428164193136	1	5338.98676484837
0.0132	4.25428110916185	1	5329.96880457108
0.0133	4.25428057639241	1	5320.96615290936
0.0134	4.25428004362302	1	5311.9787838024
0.0135	4.25427951085371	1	5303.0066712329
0.0136	4.25427897808446	1	5294.04978922785
0.0137	4.25427844531528	1	5285.10811185842
0.0138	4.25427791254617	1	5276.18161323957
0.0139	4.25427737977712	1	5267.27026753247
0.014	4.25427684700814	1	5258.37404893983
0.0141	4.25427631423924	1	5249.49293171031
0.0142	4.25427578147039	1	5240.62689013489
0.0143	4.2542752487016	1	5231.77589854978
0.0144	4.25427471593289	1	5222.93993133392
0.0145	4.25427418316425	1	5214.11896291012
0.0146	4.25427365039566	1	5205.31296774559
0.0147	4.25427311762715	1	5196.52192035093
0.0148	4.2542725848587	1	5187.74579527927
0.0149	4.25427205209033	1	5178.98456712756
0.015	4.25427151932201	1	5170.23821053678
0.0151	4.25427098655377	1	5161.50670019103
0.0152	4.25427045378558	1	5152.79001081586
0.0153	4.25426992101747	1	5144.08811718243
0.0154	4.25426938824943	1	5135.40099410342
0.0155	4.25426885548145	1	5126.72861643503
0.0156	4.25426832271353	1	5118.07095907553
0.0157	4.25426778994569	1	5109.42799696715
0.0158	4.25426725717791	1	5100.79970509406
0.0159	4.25426672441021	1	5092.18605848398
0.016	4.25426619164255	1	5083.58703220608
0.0161	4.25426565887498	1	5075.00260137257
0.0162	4.25426512610745	1	5066.43274113814
0.0163	4.25426459334002	1	5057.87742670002
0.0164	4.25426406057264	1	5049.33663329784
0.0165	4.25426352780532	1	5040.81033621246
0.0166	4.25426299503808	1	5032.29851076798
0.0167	4.2542624622709	1	5023.80113233054
0.0168	4.25426192950379	1	5015.31817630783
0.0169	4.25426139673674	1	5006.84961814876
0.017	4.25426086396977	1	4998.39543334712
0.0171	4.25426033120285	1	4989.9555974343
0.0172	4.25425979843601	1	4981.53008598605
0.0173	4.25425926566924	1	4973.11887461963
0.0174	4.25425873290253	1	4964.72193899347
0.0175	4.25425820013587	1	4956.33925480694
0.0176	4.25425766736929	1	4947.97079780222
0.0177	4.25425713460279	1	4939.61654376177
0.0178	4.25425660183634	1	4931.2764685095
0.0179	4.25425606906996	1	4922.95054791101
0.018	4.25425553630365	1	4914.63875787308
0.0181	4.25425500353741	1	4906.34107434264
0.0182	4.25425447077122	1	4898.05747330811
0.0183	4.25425393800512	1	4889.78793080037
0.0184	4.25425340523908	1	4881.53242288805
0.0185	4.2542528724731	1	4873.29092568377
0.0186	4.25425233970718	1	4865.06341533886
0.0187	4.25425180694133	1	4856.84986804644
0.0188	4.25425127417556	1	4848.65026003987
0.0189	4.25425074140985	1	4840.46456759201
0.019	4.25425020864421	1	4832.29276701761
0.0191	4.25424967587863	1	4824.13483467177
0.0192	4.25424914311312	1	4815.9907469491
0.0193	4.25424861034768	1	4807.86048028506
0.0194	4.2542480775823	1	4799.74401115481
0.0195	4.25424754481697	1	4791.64131607425
0.0196	4.25424701205174	1	4783.55237159869
0.0197	4.25424647928657	1	4775.47715432404
0.0198	4.25424594652145	1	4767.41564088547
0.0199	4.25424541375641	1	4759.36780795867
0.02	4.25424488099144	1	4751.33363225853
0.0201	4.25424434822651	1	4743.31309053974
0.0202	4.25424381546168	1	4735.30615959753
0.0203	4.2542432826969	1	4727.31281626523
0.0204	4.2542427499322	1	4719.33303741681
0.0205	4.25424221716755	1	4711.36679996477
0.0206	4.25424168440297	1	4703.4140808622
0.0207	4.25424115163847	1	4695.47485710077
0.0208	4.25424061887402	1	4687.54910571056
0.0209	4.25424008610964	1	4679.63680376308
0.021	4.25423955334532	1	4671.73792836597
0.0211	4.2542390205811	1	4663.8524566686
0.0212	4.25423848781691	1	4655.98036585827
0.0213	4.2542379550528	1	4648.12163316029
0.0214	4.25423742228876	1	4640.27623584023
0.0215	4.25423688952479	1	4632.4441512021
0.0216	4.25423635676088	1	4624.62535658736
0.0217	4.25423582399703	1	4616.81982937799
0.0218	4.25423529123326	1	4609.02754699314
0.0219	4.25423475846955	1	4601.24848689146
0.022	4.2542342257059	1	4593.4826265693
0.0221	4.25423369294233	1	4585.72994356148
0.0222	4.25423316017882	1	4577.99041544154
0.0223	4.25423262741538	1	4570.26401982083
0.0224	4.25423209465201	1	4562.55073434983
0.0225	4.25423156188869	1	4554.85053671579
0.0226	4.25423102912545	1	4547.16340464401
0.0227	4.25423049636229	1	4539.48931589945
0.0228	4.25422996359916	1	4531.82824828339
0.0229	4.25422943083613	1	4524.18017963561
0.023	4.25422889807316	1	4516.54508783367
0.0231	4.25422836531024	1	4508.9229507923
0.0232	4.2542278325474	1	4501.31374646481
0.0233	4.25422729978463	1	4493.7174528417
0.0234	4.25422676702192	1	4486.13404795039
0.0235	4.25422623425928	1	4478.56350985697
0.0236	4.2542257014967	1	4471.00581666392
0.0237	4.25422516873419	1	4463.46094651169
0.0238	4.25422463597175	1	4455.92887757693
0.0239	4.25422410320937	1	4448.40958807539
0.024	4.25422357044706	1	4440.90305625879
0.0241	4.25422303768483	1	4433.4092604155
0.0242	4.25422250492265	1	4425.9281788713
0.0243	4.25422197216054	1	4418.45978999026
0.0244	4.25422143939851	1	4411.0040721708
0.0245	4.25422090663652	1	4403.56100385015
0.0246	4.25422037387462	1	4396.13056350212
0.0247	4.25421984111278	1	4388.71272963622
0.0248	4.254219308351	1	4381.30748079999
0.0249	4.25421877558929	1	4373.9147955755
0.025	4.25421824282765	1	4366.53465258368
0.0251	4.25421771006607	1	4359.16703048043
0.0252	4.25421717730457	1	4351.81190795867
0.0253	4.25421664454313	1	4344.46926374758
0.0254	4.25421611178176	1	4337.13907661221
0.0255	4.25421557902046	1	4329.82132535415
0.0256	4.25421504625921	1	4322.5159888113
0.0257	4.25421451349804	1	4315.22304585691
0.0258	4.25421398073693	1	4307.94247540146
0.0259	4.25421344797589	1	4300.67425638988
0.026	4.25421291521492	1	4293.41836780488
0.0261	4.25421238245401	1	4286.17478866307
0.0262	4.25421184969317	1	4278.94349801847
0.0263	4.2542113169324	1	4271.72447495923
0.0264	4.25421078417169	1	4264.5176986107
0.0265	4.25421025141105	1	4257.32314813321
0.0266	4.25420971865047	1	4250.1408027219
0.0267	4.25420918588996	1	4242.97064160908
0.0268	4.25420865312952	1	4235.81264406021
0.0269	4.25420812036914	1	4228.66678937801
0.027	4.25420758760885	1	4221.53305690013
0.0271	4.25420705484862	1	4214.41142599868
0.0272	4.25420652208843	1	4207.30187608082
0.0273	4.25420598932833	1	4200.20438659033
0.0274	4.25420545656828	1	4193.11893700496
0.0275	4.25420492380831	1	4186.04550683749
0.0276	4.2542043910484	1	4178.98407563567
0.0277	4.25420385828856	1	4171.93462298249
0.0278	4.2542033255288	1	4164.89712849492
0.0279	4.25420279276908	1	4157.87157182572
0.028	4.25420226000945	1	4150.85793266186
0.0281	4.25420172724988	1	4143.85619072456
0.0282	4.25420119449037	1	4136.86632577058
0.0283	4.25420066173094	1	4129.88831759045
0.0284	4.25420012897156	1	4122.92214600861
0.0285	4.25419959621224	1	4115.96779088553
0.0286	4.25419906345301	1	4109.02523211493
0.0287	4.25419853069384	1	4102.09444962464
0.0288	4.25419799793474	1	4095.17542337768
0.0289	4.2541974651757	1	4088.26813336998
0.029	4.25419693241673	1	4081.37255963299
0.0291	4.25419639965781	1	4074.48868223033
0.0292	4.25419586689897	1	4067.61648126185
0.0293	4.25419533414021	1	4060.75593685965
0.0294	4.2541948013815	1	4053.90702919006
0.0295	4.25419426862286	1	4047.06973845416
0.0296	4.2541937358643	1	4040.24404488559
0.0297	4.25419320310578	1	4033.42992875204
0.0298	4.25419267034735	1	4026.62737035546
0.0299	4.25419213758898	1	4019.83635003031
0.03	4.25419160483067	1	4013.05684814559
0.0301	4.25419107207243	1	4006.28884510313
0.0302	4.25419053931426	1	3999.53232133884
0.0303	4.25419000655615	1	3992.7872573207
0.0304	4.25418947379812	1	3986.05363355166
0.0305	4.25418894104014	1	3979.33143056672
0.0306	4.25418840828224	1	3972.62062893474
0.0307	4.25418787552441	1	3965.92120925692
0.0308	4.25418734276664	1	3959.23315216825
0.0309	4.25418681000891	1	3952.55643833643
0.031	4.25418627725129	1	3945.89104846248
0.0311	4.25418574449372	1	3939.23696328008
0.0312	4.25418521173621	1	3932.59416355511
0.0313	4.25418467897877	1	3925.96263008765
0.0314	4.2541841462214	1	3919.34234370913
0.0315	4.2541836134641	1	3912.73328528456
0.0316	4.25418308070686	1	3906.13543571138
0.0317	4.25418254794969	1	3899.54877591888
0.0318	4.25418201519258	1	3892.97328687063
0.0319	4.25418148243556	1	3886.40894956058
0.032	4.25418094967858	1	3879.85574501579
0.0321	4.25418041692167	1	3873.3136542966
0.0322	4.25417988416484	1	3866.78265849485
0.0323	4.25417935140806	1	3860.26273873442
0.0324	4.25417881865136	1	3853.75387617195
0.0325	4.25417828589473	1	3847.25605199549
0.0326	4.25417775313816	1	3840.76924742612
0.0327	4.25417722038166	1	3834.29344371583
0.0328	4.25417668762522	1	3827.82862214933
0.0329	4.25417615486885	1	3821.37476404288
0.033	4.25417562211254	1	3814.9318507455
0.0331	4.25417508935631	1	3808.49986363659
0.0332	4.25417455660013	1	3802.0787841282
0.0333	4.25417402384403	1	3795.66859366421
0.0334	4.25417349108799	1	3789.26927371884
0.0335	4.25417295833201	1	3782.88080579964
0.0336	4.25417242557612	1	3776.50317144467
0.0337	4.25417189282028	1	3770.13635222332
0.0338	4.25417136006453	1	3763.78032973766
0.0339	4.25417082730881	1	3757.4350856192
0.034	4.25417029455318	1	3751.10060153211
0.0341	4.25416976179761	1	3744.77685917174
0.0342	4.2541692290421	1	3738.46384026468
0.0343	4.25416869628666	1	3732.16152656756
0.0344	4.2541681635313	1	3725.86989986999
0.0345	4.25416763077599	1	3719.58894199039
0.0346	4.25416709802076	1	3713.31863478021
0.0347	4.25416656526558	1	3707.05896012085
0.0348	4.25416603251049	1	3700.80989992435
0.0349	4.25416549975545	1	3694.57143613494
0.035	4.25416496700048	1	3688.34355072575
0.0351	4.25416443424558	1	3682.12622570169
0.0352	4.25416390149074	1	3675.91944309885
0.0353	4.25416336873597	1	3669.72318498276
0.0354	4.25416283598127	1	3663.53743345043
0.0355	4.25416230322664	1	3657.3621706287
0.0356	4.25416177047206	1	3651.19737867562
0.0357	4.25416123771756	1	3645.04303977927
0.0358	4.25416070496313	1	3638.89913615766
0.0359	4.25416017220876	1	3632.76565005988
0.036	4.25415963945446	1	3626.64256376527
0.0361	4.25415910670022	1	3620.52985958229
0.0362	4.25415857394606	1	3614.42751985107
0.0363	4.25415804119196	1	3608.33552694035
0.0364	4.25415750843792	1	3602.25386325073
0.0365	4.25415697568395	1	3596.18251121087
0.0366	4.25415644293004	1	3590.12145328062
0.0367	4.25415591017621	1	3584.07067194945
0.0368	4.25415537742244	1	3578.03014973669
0.0369	4.25415484466874	1	3571.99986919129
0.037	4.25415431191511	1	3565.97981289213
0.0371	4.25415377916155	1	3559.96996344741
0.0372	4.25415324640803	1	3553.97030349596
0.0373	4.25415271365461	1	3547.98081570491
0.0374	4.25415218090124	1	3542.0014827719
0.0375	4.25415164814794	1	3536.0322874238
0.0376	4.2541511153947	1	3530.07321241651
0.0377	4.25415058264153	1	3524.12424053599
0.0378	4.25415004988843	1	3518.18535459711
0.0379	4.2541495171354	1	3512.25653744462
0.038	4.25414898438244	1	3506.33777195117
0.0381	4.25414845162954	1	3500.42904102033
0.0382	4.25414791887669	1	3494.53032758315
0.0383	4.25414738612393	1	3488.6416146012
0.0384	4.25414685337122	1	3482.76288506478
0.0385	4.25414632061859	1	3476.89412199228
0.0386	4.25414578786602	1	3471.03530843184
0.0387	4.25414525511352	1	3465.1864274604
0.0388	4.25414472236109	1	3459.34746218362
0.0389	4.25414418960872	1	3453.51839573627
0.039	4.25414365685642	1	3447.69921128114
0.0391	4.25414312410419	1	3441.88989201018
0.0392	4.25414259135202	1	3436.09042114461
0.0393	4.25414205859992	1	3430.30078193309
0.0394	4.25414152584789	1	3424.52095765395
0.0395	4.25414099309591	1	3418.75093161248
0.0396	4.25414046034401	1	3412.99068714454
0.0397	4.2541399275922	1	3407.2402076127
0.0398	4.25413939484042	1	3401.49947640836
0.0399	4.25413886208873	1	3395.76847695165
0.04	4.25413832933709	1	3390.04719269016
0.0401	4.25413779658552	1	3384.33560710054
0.0402	4.25413726383402	1	3378.63370368738
0.0403	4.25413673108259	1	3372.94146598305
0.0404	4.25413619833123	1	3367.25887754827
0.0405	4.25413566557992	1	3361.58592197162
0.0406	4.25413513282868	1	3355.92258286952
0.0407	4.25413460007753	1	3350.26884388701
0.0408	4.25413406732643	1	3344.62468869633
0.0409	4.25413353457539	1	3338.99010099764
0.041	4.25413300182443	1	3333.36506451885
0.0411	4.25413246907352	1	3327.74956301647
0.0412	4.25413193632269	1	3322.14358027325
0.0413	4.25413140357192	1	3316.54710010061
0.0414	4.25413087082123	1	3310.96010633725
0.0415	4.25413033807059	1	3305.3825828495
0.0416	4.25412980532003	1	3299.81451353092
0.0417	4.25412927256953	1	3294.25588230294
0.0418	4.2541287398191	1	3288.70667311448
0.0419	4.25412820706873	1	3283.16686994068
0.042	4.25412767431842	1	3277.63645678546
0.0421	4.2541271415682	1	3272.11541767945
0.0422	4.25412660881804	1	3266.60373668035
0.0423	4.25412607606794	1	3261.10139787277
0.0424	4.25412554331791	1	3255.60838536919
0.0425	4.25412501056794	1	3250.12468330868
0.0426	4.25412447781803	1	3244.65027585737
0.0427	4.25412394506821	1	3239.18514720871
0.0428	4.25412341231844	1	3233.72928158266
0.0429	4.25412287956875	1	3228.28266322629
0.043	4.25412234681912	1	3222.84527641331
0.0431	4.25412181406955	1	3217.41710544458
0.0432	4.25412128132005	1	3211.99813464747
0.0433	4.25412074857061	1	3206.58834837629
0.0434	4.25412021582125	1	3201.18773101168
0.0435	4.25411968307195	1	3195.79626696125
0.0436	4.25411915032272	1	3190.41394065913
0.0437	4.25411861757356	1	3185.04073656549
0.0438	4.25411808482446	1	3179.67663916792
0.0439	4.25411755207543	1	3174.32163297934
0.044	4.25411701932646	1	3168.97570253994
0.0441	4.25411648657756	1	3163.63883241574
0.0442	4.25411595382873	1	3158.31100719961
0.0443	4.25411542107997	1	3152.99221151037
0.0444	4.25411488833127	1	3147.68242999258
0.0445	4.25411435558264	1	3142.38164731784
0.0446	4.25411382283407	1	3137.08984818336
0.0447	4.25411329008558	1	3131.80701731244
0.0448	4.25411275733715	1	3126.53313945443
0.0449	4.25411222458879	1	3121.2681993853
0.045	4.25411169184048	1	3116.0121819059
0.0451	4.25411115909225	1	3110.76507184334
0.0452	4.25411062634409	1	3105.52685405118
0.0453	4.254110093596	1	3100.29751340848
0.0454	4.25410956084796	1	3095.07703481962
0.0455	4.2541090281	1	3089.86540321533
0.0456	4.2541084953521	1	3084.66260355126
0.0457	4.25410796260427	1	3079.46862080983
0.0458	4.25410742985651	1	3074.28343999802
0.0459	4.25410689710881	1	3069.1070461487
0.046	4.25410636436118	1	3063.93942432074
0.0461	4.25410583161361	1	3058.78055959758
0.0462	4.25410529886611	1	3053.63043708872
0.0463	4.25410476611869	1	3048.48904192888
0.0464	4.25410423337133	1	3043.3563592783
0.0465	4.25410370062403	1	3038.23237432198
0.0466	4.2541031678768	1	3033.11707227035
0.0467	4.25410263512964	1	3028.01043835984
0.0468	4.25410210238254	1	3022.91245785101
0.0469	4.2541015696355	1	3017.82311602959
0.047	4.25410103688855	1	3012.74239820741
0.0471	4.25410050414165	1	3007.67028971992
0.0472	4.25409997139482	1	3002.60677592913
0.0473	4.25409943864806	1	2997.55184222057
0.0474	4.25409890590136	1	2992.50547400531
0.0475	4.25409837315473	1	2987.46765671938
0.0476	4.25409784040817	1	2982.43837582338
0.0477	4.25409730766167	1	2977.417616803
0.0478	4.25409677491525	1	2972.40536516818
0.0479	4.25409624216887	1	2967.40160645398
0.048	4.25409570942258	1	2962.40632622017
0.0481	4.25409517667635	1	2957.41951005065
0.0482	4.25409464393019	1	2952.44114355414
0.0483	4.2540941111841	1	2947.47121236401
0.0484	4.25409357843807	1	2942.50970213821
0.0485	4.2540930456921	1	2937.55659855876
0.0486	4.25409251294621	1	2932.61188733225
0.0487	4.25409198020038	1	2927.67555418931
0.0488	4.25409144745462	1	2922.74758488579
0.0489	4.25409091470892	1	2917.82796520113
0.049	4.25409038196329	1	2912.91668093912
0.0491	4.25408984921773	1	2908.01371792737
0.0492	4.25408931647223	1	2903.11906201835
0.0493	4.25408878372681	1	2898.23269908839
0.0494	4.25408825098144	1	2893.35461503735
0.0495	4.25408771823615	1	2888.48479578996
0.0496	4.25408718549092	1	2883.6232272946
0.0497	4.25408665274576	1	2878.76989552347
0.0498	4.25408612000066	1	2873.9247864725
0.0499	4.25408558725563	1	2869.08788616204
0.05	4.25408505451067	1	2864.25918063563
0.0501	4.25408452176577	1	2859.43865596143
0.0502	4.25408398902095	1	2854.6262982305
0.0503	4.25408345627619	1	2849.82209355783
0.0504	4.25408292353149	1	2845.02602808231
0.0505	4.25408239078687	1	2840.23808796636
0.0506	4.25408185804231	1	2835.45825939596
0.0507	4.25408132529781	1	2830.68652858067
0.0508	4.25408079255337	1	2825.92288175314
0.0509	4.25408025980901	1	2821.16730517043
0.051	4.25407972706473	1	2816.41978511195
0.0511	4.2540791943205	1	2811.68030788114
0.0512	4.25407866157635	1	2806.94885980455
0.0513	4.25407812883224	1	2802.22542723206
0.0514	4.25407759608821	1	2797.50999653681
0.0515	4.25407706334426	1	2792.80255411552
0.0516	4.25407653060037	1	2788.10308638732
0.0517	4.25407599785654	1	2783.41157979518
0.0518	4.25407546511277	1	2778.72802080477
0.0519	4.25407493236909	1	2774.05239590531
0.052	4.25407439962545	1	2769.38469160807
0.0521	4.25407386688189	1	2764.72489444863
0.0522	4.2540733341384	1	2760.07299098436
0.0523	4.25407280139496	1	2755.42896779614
0.0524	4.25407226865162	1	2750.79281148742
0.0525	4.25407173590832	1	2746.16450868517
0.0526	4.25407120316508	1	2741.54404603778
0.0527	4.25407067042193	1	2736.93141021779
0.0528	4.25407013767884	1	2732.32658791995
0.0529	4.2540696049358	1	2727.72956586129
0.053	4.25406907219285	1	2723.14033078193
0.0531	4.25406853944994	1	2718.55886944439
0.0532	4.25406800670714	1	2713.98516863414
0.0533	4.25406747396437	1	2709.4192151584
0.0534	4.25406694122167	1	2704.86099584756
0.0535	4.25406640847905	1	2700.31049755401
0.0536	4.25406587573648	1	2695.76770715292
0.0537	4.25406534299399	1	2691.23261154178
0.0538	4.25406481025156	1	2686.70519763965
0.0539	4.25406427750921	1	2682.18545238934
0.054	4.25406374476692	1	2677.67336275428
0.0541	4.25406321202469	1	2673.16891572148
0.0542	4.25406267928253	1	2668.67209829906
0.0543	4.25406214654043	1	2664.18289751828
0.0544	4.25406161379841	1	2659.70130043156
0.0545	4.25406108105646	1	2655.22729411399
0.0546	4.25406054831456	1	2650.76086566235
0.0547	4.25406001557274	1	2646.30200219565
0.0548	4.25405948283097	1	2641.85069085466
0.0549	4.25405895008928	1	2637.40691880234
0.055	4.25405841734766	1	2632.97067322306
0.0551	4.2540578846061	1	2628.54194132394
0.0552	4.25405735186462	1	2624.12071033221
0.0553	4.25405681912317	1	2619.70696749858
0.0554	4.25405628638182	1	2615.30070009478
0.0555	4.25405575364053	1	2610.90189541409
0.0556	4.25405522089931	1	2606.51054077167
0.0557	4.25405468815814	1	2602.12662350425
0.0558	4.25405415541705	1	2597.75013097011
0.0559	4.25405362267603	1	2593.38105054907
0.056	4.25405308993506	1	2589.0193696427
0.0561	4.25405255719418	1	2584.66507567339
0.0562	4.25405202445335	1	2580.31815608554
0.0563	4.2540514917126	1	2575.97859834508
0.0564	4.2540509589719	1	2571.6463899385
0.0565	4.25405042623127	1	2567.32151837402
0.0566	4.25404989349072	1	2563.00397118178
0.0567	4.25404936075022	1	2558.69373591237
0.0568	4.25404882800981	1	2554.39080013791
0.0569	4.25404829526944	1	2550.09515145125
0.057	4.25404776252915	1	2545.80677746709
0.0571	4.25404722978892	1	2541.5256658209
0.0572	4.25404669704877	1	2537.25180416908
0.0573	4.25404616430867	1	2532.98518018911
0.0574	4.25404563156865	1	2528.72578157976
0.0575	4.2540450988287	1	2524.47359606032
0.0576	4.2540445660888	1	2520.22861137164
0.0577	4.25404403334898	1	2515.99081527436
0.0578	4.25404350060922	1	2511.76019555101
0.0579	4.25404296786954	1	2507.5367400049
0.058	4.2540424351299	1	2503.3204364592
0.0581	4.25404190239035	1	2499.11127275908
0.0582	4.25404136965085	1	2494.90923676914
0.0583	4.25404083691143	1	2490.71431637591
0.0584	4.25404030417207	1	2486.5264994851
0.0585	4.25403977143278	1	2482.34577402468
0.0586	4.25403923869356	1	2478.172127942
0.0587	4.25403870595441	1	2474.0055492051
0.0588	4.25403817321532	1	2469.84602580312
0.0589	4.25403764047629	1	2465.69354574511
0.059	4.25403710773733	1	2461.5480970607
0.0591	4.25403657499844	1	2457.40966779978
0.0592	4.25403604225962	1	2453.27824603313
0.0593	4.25403550952085	1	2449.15381985122
0.0594	4.25403497678216	1	2445.03637736479
0.0595	4.25403444404354	1	2440.92590670578
0.0596	4.25403391130499	1	2436.82239602507
0.0597	4.25403337856649	1	2432.72583349456
0.0598	4.25403284582808	1	2428.63620730618
0.0599	4.25403231308971	1	2424.55350567141
0.06	4.25403178035142	1	2420.47771682286
0.0601	4.2540312476132	1	2416.40882901243
0.0602	4.25403071487504	1	2412.34683051196
0.0603	4.25403018213696	1	2408.29170961373
0.0604	4.25402964939894	1	2404.24345462984
0.0605	4.25402911666099	1	2400.20205389204
0.0606	4.25402858392309	1	2396.1674957518
0.0607	4.25402805118526	1	2392.13976858141
0.0608	4.2540275184475	1	2388.11886077219
0.0609	4.25402698570982	1	2384.10476073499
0.061	4.25402645297219	1	2380.09745690131
